municipality,year,richness,exp_shannon,inv_simpson,lex_div_q_0,lex_div_q_1,lex_div_q_2
Kankaanpää,2012,8,1.1311172910280083,1.0384311573074747,1.1061171919380284,1.0398969530731323,1.024962075446964
Kankaanpää,2013,8,1.1438219261991194,1.0427492204506124,1.1167177747568549,1.0444075565809727,1.0278348924597922
Kankaanpää,2014,10,1.1730510986523501,1.0506517905706567,1.1484230809960314,1.0559579476526928,1.0345490465327747
Kankaanpää,2015,12,1.1963377297766333,1.056131818203232,1.1776181537235333,1.065540584652709,1.0398075139069765
Kankaanpää,2016,11,1.2051219348374247,1.059364574114094,1.1876841535912679,1.0703690887558652,1.042755932097994
Kankaanpää,2017,12,1.2319629923952342,1.0668635586020923,1.2301216731058415,1.0830135457372305,1.049553132795706
Kankaanpää,2018,11,1.2255097676968651,1.0658401944555858,1.2207299170485952,1.0812505340575904,1.048787599868581
Kankaanpää,2019,11,1.2334519958798962,1.0681928326950452,1.2413725452894093,1.087051570815899,1.05168013169478
Kankaanpää,2020,12,1.2559886037375156,1.074605401167888,1.26792287777831,1.0966814969456713,1.057188443464464
Kankaanpää,2021,12,1.2737012381531312,1.0805380506946598,1.2885130430985454,1.1043331512947931,1.0616889494233934
Kankaanpää,2022,13,1.296935033540038,1.0868292831210786,1.3208501829838897,1.1151029563395656,1.0675960271241687
Kankaanpää,2023,15,1.352306396991876,1.1043744602960315,1.3815410813889175,1.141081819317291,1.0830351797991313
Kankaanpää,2024,16,1.4557548749240163,1.1427969792548847,1.4909804005746206,1.1948481394156143,1.1164042990557588
Kankaanpää,2025,19,1.5576996455627283,1.1736986555528288,1.5952815033170236,1.2396621526840903,1.1429792047273688
Kannonkoski,1990,1,1,1,1,1,1
Kannonkoski,1991,1,1,1,1,1,1
Kannonkoski,1992,1,1,1,1,1,1
Kannonkoski,1993,1,1,1,1,1,1
Kannonkoski,1994,1,1,1,1,1,1
Kannonkoski,1995,1,1,1,1,1,1
Kannonkoski,1996,1,1,1,1,1,1
Kannonkoski,1997,1,1,1,1,1,1
Kannonkoski,1998,1,1,1,1,1,1
Kannonkoski,1999,1,1,1,1,1,1
Kannonkoski,2000,1,1,1,1,1,1
Kannonkoski,2001,1,1,1,1,1,1
Kannonkoski,2002,1,1,1,1,1,1
Kannonkoski,2003,1,1,1,1,1,1
Kannonkoski,2004,1,1,1,1,1,1
Kannonkoski,2005,1,1,1,1,1,1
Kannonkoski,2006,1,1,1,1,1,1
Kannonkoski,2007,1,1,1,1,1,1
Kannonkoski,2008,1,1,1,1,1,1
Kannonkoski,2009,1,1,1,1,1,1
Kannonkoski,2010,1,1,1,1,1,1
Kannonkoski,2011,1,1,1,1,1,1
Kannonkoski,2012,1,1,1,1,1,1
Kannonkoski,2013,1,1,1,1,1,1
Kannonkoski,2014,1,1,1,1,1,1
Kannonkoski,2015,1,1,1,1,1,1
Kannonkoski,2016,1,1,1,1,1,1
Kannonkoski,2017,1,1,1,1,1,1
Kannonkoski,2018,2,1.0450245289956122,1.015059387055731,1.0596056329484127,1.0224480804531118,1.0132745945958184
Kannonkoski,2019,1,1,1,1,1,1
Kannonkoski,2020,1,1,1,1,1,1
Kannonkoski,2021,1,1,1,1,1,1
Kannonkoski,2022,1,1,1,1,1,1
Kannonkoski,2023,1,1,1,1,1,1
Kannonkoski,2024,1,1,1,1,1,1
Kannonkoski,2025,1,1,1,1,1,1
Kannus,1990,2,1.0212389941663549,1.0062243459365852,1.0249807374115094,1.0092868922733207,1.0054755697561293
Kannus,1991,2,1.0211350130241,1.0061888658187206,1.0248419819371795,1.0092342963892287,1.005444380918304
Kannus,1992,2,1.0230133506256314,1.0068347452400286,1.0273615324767358,1.0101911445256402,1.0060121005260334
Kannus,1993,2,1.029142079946827,1.009010275685596,1.0357504279496335,1.0134047180941603,1.0079237186703405
Kannus,1994,2,1.029002995371666,1.0089598201728252,1.0355575587853945,1.0133303514878795,1.0078793951457916
Kannus,1995,3,1.0449963522347399,1.0134322484536522,1.0396733665390652,1.015807769230092,1.0098219289045878
Kannus,1996,3,1.0462949505024044,1.0138483746037377,1.0400826580790936,1.0160465522988318,1.0100065733574084
Kannus,1997,3,1.0418963242524535,1.0122687760069045,1.0340241052465577,1.0137130353101846,1.0086172059083016
Kannus,1998,3,1.04290948043722,1.0126265040821516,1.0353557593174976,1.0142272144491413,1.0089246893056232
Kannus,1999,3,1.038578754934456,1.0111073352119393,1.0293749564628385,1.0119472867423407,1.0075736631088563
Kannus,2000,2,1.0242291097709566,1.0072582349869088,1.0290062845022336,1.0108178345894647,1.0063842949192712
Kannus,2001,2,1.022517572468966,1.006663261036914,1.0266938875235803,1.0099372216193327,1.005861376691147
Kannus,2002,3,1.034133558958419,1.0096754840032875,1.0269375745064033,1.010808802453401,1.0067868307985002
Kannus,2003,3,1.0335601064598505,1.0094476531607883,1.0247530434029577,1.0100685634066555,1.0063938887572814
Kannus,2004,3,1.0387185153124276,1.0111722911494032,1.0302570175305155,1.012240716418317,1.0077254666844657
Kannus,2005,3,1.039946690859939,1.011564458711626,1.030546836293962,1.0124345551286664,1.0078843593157112
Kannus,2006,3,1.0402126004659467,1.01165364171251,1.0307751350700476,1.0125295790155364,1.007944965762559
Kannus,2007,3,1.0405246310474454,1.0117584261181416,1.031043234171325,1.012641209309339,1.0080161706962323
Kannus,2008,3,1.0432487272451767,1.0126725387762465,1.0330944519233065,1.013525654123406,1.0085945224634947
Kannus,2009,3,1.0440566968888287,1.0129320473361758,1.0330239657772429,1.0135713601781762,1.0086599166068504
Kannus,2010,3,1.0476706656505042,1.014126392873865,1.0314281732131385,1.0133820877711845,1.0087687201524875
Kannus,2011,3,1.0521102306087442,1.0156689126066716,1.0335340010612957,1.0144465555654458,1.0095382075833157
Kannus,2012,3,1.0559946550849248,1.017035623626303,1.036463539695407,1.015726415920097,1.010382153384705
Kannus,2013,3,1.0544959825072178,1.016514681260689,1.0341195494996605,1.014851192686843,1.0098739630524232
Kannus,2014,4,1.0716820895595167,1.0213689636944019,1.0502385113318877,1.0209214585078419,1.0135424227862995
Kannus,2015,6,1.1033928281032612,1.029739144696691,1.087043419828178,1.0342325002595234,1.0212097601856502
Kannus,2016,6,1.1073418450854406,1.0309342504695866,1.0927517778356648,1.0363609598663357,1.0224281013742302
Kannus,2017,6,1.1152381294999691,1.0335408487832438,1.103637400198609,1.0404977139196347,1.0248411539383477
Kannus,2018,6,1.1078028490508476,1.0309764906605217,1.099029087784347,1.0383372617121231,1.0233743666648702
Kannus,2019,6,1.1168186796923347,1.0339040675483318,1.1089127563006085,1.0422069968824261,1.025704856530142
Kannus,2020,6,1.1131967248705987,1.0326228632603853,1.1054258630725675,1.0407085639058404,1.0247635854512211
Kannus,2021,7,1.1384080803798298,1.0398917889392052,1.1388003460370624,1.0520642567152678,1.031189603805526
Kannus,2022,7,1.1532938380499458,1.0446308881310884,1.1539889130739656,1.0576169278887941,1.0345287692725096
Kannus,2023,7,1.1667032154106942,1.049290097343527,1.1763678223061724,1.0660497342475728,1.0393303248045038
Kannus,2024,7,1.1843693958831147,1.05533709594123,1.200402363696989,1.0754374317117263,1.0448178725524315
Kannus,2025,7,1.173651926178843,1.0517789364312922,1.1880990115736587,1.070559062758115,1.0419050583904865
Karijoki,1990,2,1.0883877697321906,1.0338538143901213,1.121952758215977,1.049116010655884,1.0296832193767462
Karijoki,1991,2,1.0966847519720886,1.0377619745237652,1.1340886611298178,1.0545759753155626,1.0330945046657107
Karijoki,1992,2,1.0980369518371411,1.0384074247240183,1.1360596889323151,1.0554737540069887,1.0336575882192574
Karijoki,1993,2,1.0996078917537178,1.0391602329215808,1.1383468727566952,1.0565194529520736,1.0343142203368891
Karijoki,1994,2,1.107342424736674,1.0429121637709224,1.1495618301582553,1.0617086804787517,1.0375850631451216
Karijoki,1995,2,1.1111319653183398,1.0447775324253303,1.1550260468393463,1.0642748409662774,1.039210159455709
Karijoki,1996,2,1.1060508510513265,1.042280436832001,1.147694704368396,1.0608375544791813,1.0370345433948425
Karijoki,1997,2,1.1115466245067156,1.0449827104217695,1.155622643521238,1.064556546290399,1.0393888650676486
Karijoki,1998,2,1.1196822605134138,1.04905021628738,1.1672724067897273,1.0701186277349934,1.0429297745410875
Karijoki,1999,2,1.126706687977991,1.0526252199893587,1.1772403830686966,1.0749721920738666,1.0460391153754387
Karijoki,2000,2,1.119540685110219,1.0489787587257957,1.167070615584231,1.0700212816482109,1.0428675977430493
Karijoki,2001,2,1.118632326226604,1.0485208460476136,1.1657750951947805,1.0693971597377936,1.042469132747503
Karijoki,2002,2,1.1225031330113986,1.0504789268223234,1.1712858523012335,1.0720622063862801,1.044172705254904
Karijoki,2003,2,1.12621110102251,1.0523711095360204,1.1765400235154106,1.0746282739976363,1.0458181913989018
Karijoki,2004,2,1.111010858079118,1.0447176466934713,1.1548517524421997,1.0641925983531142,1.0391579986288775
Karijoki,2005,2,1.1019257154472648,1.0402766926974187,1.1417159459407442,1.0580675059386893,1.0352878284630156
Karijoki,2006,2,1.110185680989689,1.0443100848037215,1.1536635854101815,1.06363263460615,1.0388029900624185
Karijoki,2007,2,1.1043667061422948,1.0414598091501939,1.1452565653846944,1.0597043722555026,1.0363192820489229
Karijoki,2008,2,1.1098874303909896,1.0441629808619488,1.1532338833013633,1.0634304167475603,1.0386748460719952
Karijoki,2009,2,1.1042972923378076,1.0414260619917042,1.1451559914677325,1.0596577336818491,1.0362898649408296
Karijoki,2010,2,1.0934032069710047,1.0362054312193938,1.1292969408530618,1.0524063241843553,1.0317362374505272
Karijoki,2011,3,1.1341797639173063,1.0486706033394717,1.131137596180367,1.0560371078739301,1.0354901262360297
Karijoki,2012,3,1.149752433582398,1.0547740376397805,1.1346886957973383,1.0587868443534856,1.0378237711550362
Karijoki,2013,2,1.1000934869488461,1.0393935718617344,1.1390532643049915,1.0568432686927491,1.0345177248287634
Karijoki,2014,2,1.0907329699128179,1.0349492630077344,1.1253897493155782,1.0506505966667745,1.0306397155105897
Karijoki,2015,2,1.096185621967395,1.0375243189702335,1.1333605823785835,1.0542451308176315,1.0328871548044685
Karijoki,2016,2,1.0910623036767242,1.0351036828575073,1.1258720101447697,1.0508666573293677,1.030774527853462
Karijoki,2017,2,1.0918692408714732,1.0354826517949345,1.1270532227724284,1.0513966278986757,1.031105356071726
Karijoki,2018,2,1.091545130542563,1.0353303334582387,1.1265788567190749,1.051183664498503,1.0309723904424917
Karijoki,2019,2,1.100498537951188,1.0395884370406663,1.1396422665729682,1.0571135813720234,1.0346876661044804
Karijoki,2020,2,1.0923373762319153,1.035702900860695,1.1277382050920728,1.05170445737076,1.0312976130015237
Karijoki,2021,2,1.0861303756239353,1.0328063668387601,1.1186401637635301,1.0476456095525661,1.0287684020343306
Karijoki,2022,2,1.0896507386063248,1.0344428366835492,1.1238042888136126,1.0499415625083435,1.0301975580081355
Karijoki,2023,3,1.1495627886375421,1.054654400100737,1.2012542561650648,1.0801099352573338,1.04795639694502
Karijoki,2024,3,1.1702370077651103,1.063666807492362,1.2301332410239023,1.0928993513956797,1.0558126234690337
Karijoki,2025,3,1.1907351360965464,1.0728574592160625,1.2584197019400003,1.1058100130317636,1.06380710574619
Karkkila,1990,2,1.0353194677371138,1.0112977978637727,1.0444119170715638,1.0167682083808818,1.009932671048369
Karkkila,1991,3,1.061945937382733,1.019222778890908,1.048213630980839,1.020045089084014,1.0128339007595657
Karkkila,1992,3,1.0601069055847356,1.0186322180026763,1.0495901863522936,1.0203378363156315,1.0128790164516182
Karkkila,1993,4,1.0872540986706565,1.0266195916671015,1.0855087536536407,1.0321975167663615,1.0196103924889697
Karkkila,1994,4,1.086839318626046,1.0265022389737468,1.0870035129533502,1.0326203188827043,1.0197900076816437
Karkkila,1995,4,1.0885064906275117,1.0270279126238955,1.0846325837334205,1.0320189502582786,1.0195910873931107
Karkkila,1996,4,1.0889437776409447,1.0272078816307488,1.0922403075574907,1.034214977508524,1.0206245274549517
Karkkila,1997,4,1.0815710516980155,1.024680743669508,1.0816277444196516,1.0305419948639176,1.0185081690675142
Karkkila,1998,3,1.0567217523634804,1.0173474152892754,1.0438056932073685,1.0181441122471666,1.0116020641131427
Karkkila,1999,3,1.0574677121790739,1.0176468082811851,1.0459193534248614,1.0188998480573763,1.0120179659647364
Karkkila,2000,4,1.0733987458930587,1.0223291531190453,1.0638449736453872,1.0256360480918145,1.0160040635144494
Karkkila,2001,4,1.0748016205639601,1.0226026921939255,1.0685225886501246,1.0270940958041146,1.0167289533358583
Karkkila,2002,4,1.069157952749882,1.0206615225997682,1.057065437372333,1.022985311411117,1.0144361828683195
Karkkila,2003,4,1.0738920922724056,1.0223169597890067,1.064157303828281,1.0256648528542893,1.0160008194253451
Karkkila,2004,6,1.1252360175678473,1.03785368060281,1.1278335303112952,1.0486191069144442,1.0293429221073669
Karkkila,2005,6,1.1320322265399587,1.0400178918369716,1.1299640150633812,1.049788405890974,1.0302493018461087
Karkkila,2006,6,1.1549469158620485,1.0479070805182593,1.143999402483837,1.0560602202545675,1.0345078564098258
Karkkila,2007,6,1.1889924275328367,1.0606615055371826,1.1739983740303424,1.0693471355580089,1.0430293081682078
Karkkila,2008,6,1.2098700679372378,1.0689506651894396,1.1917856571179368,1.0774050229015801,1.048285015129212
Karkkila,2009,7,1.2280933837062002,1.0743305334396642,1.2077461813306025,1.0839989985530047,1.0523103123500739
Karkkila,2010,7,1.240479239155299,1.0790896867624094,1.2178059263277958,1.088582481079544,1.055299429503676
Karkkila,2011,7,1.2643008400681766,1.0888433737710488,1.2264376068993637,1.0943377047100848,1.0597336780625997
Karkkila,2012,6,1.2800807763990047,1.096640633010469,1.2355529832110312,1.100750486822179,1.0643320427966534
Karkkila,2013,7,1.297463889216011,1.102229008743696,1.2476588011819567,1.1051361976885647,1.067160021371263
Karkkila,2014,8,1.2992212880704992,1.1008191621942816,1.250342140099724,1.1052727792357955,1.0668921228153079
Karkkila,2015,8,1.3141734693190734,1.105369626404898,1.2699035703184032,1.1126581350809113,1.0711148400493395
Karkkila,2016,9,1.3440259729173358,1.1138644716351704,1.2911469228926857,1.1220354954371266,1.0770084852246216
Karkkila,2017,12,1.4092244240683396,1.1305691022282796,1.3670597692921749,1.147381705141398,1.091077278450751
Karkkila,2018,12,1.4233375159524153,1.1339557228928163,1.3821568618910829,1.1532862011163794,1.0944018881721964
Karkkila,2019,12,1.428474626555653,1.1348727385115058,1.3982658620859867,1.1579721397547182,1.0966061723772
